Subject,Subset,Trial,Assistance,Training,ergodicity,error,successtime,tts
27,5,5,1,1,0.41795100000000002,0.54902399999999996,2.4166669999999999,14.775
27,12,1,0,1,0.44067200000000001,0.52248099999999997,0.65000000000000002,12.958333
27,6,1,1,1,0.31696800000000003,0.48291499999999998,2.7166670000000002,4.875
27,12,2,0,1,0.48338500000000001,0.53632999999999997,0.466667,7.4749999999999996
27,6,2,1,1,0.35400399999999999,0.50333000000000006,1.0333330000000001,9.3583339999999993
27,12,3,0,1,0.46489900000000001,0.53382300000000005,0.36666700000000002,9.091666
27,6,3,1,1,0.22712599999999999,0.45723200000000003,6.1833330000000002,6.5916670000000002
27,12,4,0,1,0.484954,0.53615299999999999,0.48333300000000001,24.125
27,6,4,1,1,0.248276,0.45713900000000002,6.516667,12.775
27,12,5,0,1,0.38315700000000003,0.51343899999999998,0.94999999999999996,10.058332999999999
27,6,5,1,1,0.26400000000000001,0.46602500000000002,6.3333329999999997,12.625
28,7,1,0,1,0.77476199999999995,0.66895000000000004,0.0,30.008333
28,1,1,1,1,1.401656,0.87280999999999997,0.0,30.008333
28,7,2,0,1,1.001115,0.69803499999999996,0.0,30.008333
28,1,2,1,1,0.389376,0.53578300000000001,1.9166669999999999,16.258333
28,7,3,0,1,0.78617899999999996,0.62736999999999998,0.0,30.008333
28,1,3,1,1,0.453621,0.57835700000000001,1.2166669999999999,13.025
28,7,4,0,1,0.61372000000000004,0.57635999999999998,0.11666700000000001,12.541667
28,1,4,1,1,0.414964,0.51646199999999998,0.0,30.008333
28,7,5,0,1,0.71735300000000002,0.63103200000000004,1.066667,13.741667
28,1,5,1,1,0.34317300000000001,0.51098399999999999,2.2000000000000002,7.5083330000000004
28,8,1,0,1,0.591221,0.58916000000000002,0.0,30.008333
28,2,1,1,1,0.42945299999999997,0.54180600000000001,0.61666699999999997,22.524999999999999
28,8,2,0,1,0.80552400000000002,0.66145399999999999,0.0,30.008333
28,2,2,1,1,0.38469399999999998,0.52134499999999995,1.2166669999999999,7.5916670000000002
28,8,3,0,1,0.53516600000000003,0.572376,0.68333299999999997,22.258333
28,2,3,1,1,0.42794599999999999,0.55168399999999995,2.3999999999999999,27.608333999999999
28,8,4,0,1,0.54600700000000002,0.57502299999999995,0.20000000000000001,11.741667
28,2,4,1,1,0.438303,0.52955300000000005,0.216667,24.741667
28,8,5,0,1,0.75267499999999998,0.65882300000000005,0.0,30.008333
28,2,5,1,1,0.40179599999999999,0.51750300000000005,0.45000000000000001,22.208334000000001
28,9,1,0,1,0.740564,0.62172000000000005,0.0,30.008333
28,3,1,1,1,0.34425899999999998,0.51020500000000002,1.9666669999999999,21.991667
28,9,2,0,1,0.94341399999999997,0.68763600000000002,0.0,30.008333
28,3,2,1,1,0.54725299999999999,0.57907399999999998,0.53333299999999995,21.375
28,9,3,0,1,1.1100540000000001,0.742869,0.0,30.008333
28,3,3,1,1,0.30987700000000001,0.49143599999999998,2.0833330000000001,10.425000000000001
28,9,4,0,1,0.73692599999999997,0.63165300000000002,0.0,30.008333
28,3,4,1,1,0.45988000000000001,0.56486999999999998,0.0,30.008333
28,9,5,0,1,0.64190100000000005,0.596549,0.0,30.008333
28,3,5,1,1,0.42106900000000003,0.55267699999999997,0.51666699999999999,28.325001
28,10,1,0,1,0.57939300000000005,0.58116299999999999,0.0,30.008333
28,4,1,1,1,0.55465900000000001,0.64927299999999999,1.316667,11.425000000000001
28,10,2,0,1,0.73546500000000004,0.64005800000000002,0.0,30.008333
28,4,2,1,1,0.36616300000000002,0.54473800000000006,1.516667,10.824999999999999
28,10,3,0,1,0.63212299999999999,0.60016499999999995,0.066667000000000004,23.924999
28,4,3,1,1,0.44124799999999997,0.54401299999999997,0.466667,11.808332999999999
28,10,4,0,1,0.66192399999999996,0.59525399999999995,0.0,30.008333
28,4,4,1,1,0.493759,0.58001400000000003,0.45000000000000001,15.858333999999999
28,10,5,0,1,0.56298700000000002,0.586808,0.96666700000000005,25.608333999999999
28,4,5,1,1,0.58901899999999996,0.63898999999999995,0.90000000000000002,16.841667000000001
28,11,1,0,1,0.59757800000000005,0.58385299999999996,0.016667000000000001,9.158334
28,5,1,1,1,0.37448399999999998,0.51230699999999996,0.90000000000000002,4.9249999999999998
28,11,2,0,1,0.82893600000000001,0.64974399999999999,0.0,30.008333
28,5,2,1,1,0.53137599999999996,0.55800799999999995,1.016667,25.625
28,11,3,0,1,0.52046300000000001,0.576461,0.016667000000000001,22.841667000000001
28,5,3,1,1,0.49352299999999999,0.57217099999999999,0.0,30.008333
28,11,4,0,1,0.66070499999999999,0.60604800000000003,0.0,30.008333
28,5,4,1,1,0.440689,0.55934700000000004,0.183333,26.674999
28,11,5,0,1,0.59895100000000001,0.58664400000000005,0.0,30.008333
28,5,5,1,1,0.49927500000000002,0.59378299999999995,0.45000000000000001,10.675000000000001
28,12,1,0,1,0.71505700000000005,0.62431700000000001,0.25,29.741667
28,6,1,1,1,0.36235800000000001,0.50933300000000004,1.2833330000000001,18.208334000000001
28,12,2,0,1,0.70078300000000004,0.61985699999999999,0.016667000000000001,18.991667
28,6,2,1,1,0.362645,0.50161100000000003,0.53333299999999995,23.208334000000001
28,12,3,0,1,0.61937200000000003,0.59834900000000002,0.0,30.008333
28,6,3,1,1,0.45712799999999998,0.53700599999999998,0.59999999999999998,18.725000000000001
28,12,4,0,1,0.59408899999999998,0.58674700000000002,0.0,30.008333
28,6,4,1,1,0.52120100000000003,0.60275800000000002,0.066667000000000004,28.608333999999999
28,12,5,0,1,0.59704400000000002,0.58999299999999999,0.0,30.008333
28,6,5,1,1,0.44770199999999999,0.54063000000000005,0.23333300000000001,27.958334000000001
29,1,1,0,0,0.82953600000000005,0.674786,1.5,19.258333
29,7,1,1,0,1.0824530000000001,0.80820499999999995,0.0,30.008333
29,1,2,0,0,0.599858,0.59092,0.71666700000000005,11.458333
29,7,2,1,0,0.782447,0.67114300000000005,0.96666700000000005,22.008333
29,1,3,0,0,0.63122,0.58415300000000003,0.0,30.008333
29,7,3,1,0,1.3533170000000001,0.84220399999999995,0.0,30.008333
29,1,4,0,0,0.80488800000000005,0.67015000000000002,0.0,30.008333
29,7,4,1,0,0.60419999999999996,0.62508399999999997,0.23333300000000001,17.141666000000001
29,1,5,0,0,1.1127750000000001,0.75566199999999994,0.0,30.008333
29,7,5,1,0,0.45053100000000001,0.55978300000000003,1.1000000000000001,15.108333999999999
29,2,1,0,0,0.81318900000000005,0.65048600000000001,0.0,30.008333
29,8,1,1,0,0.72497900000000004,0.68894900000000003,1.933333,22.008333
29,2,2,0,0,0.92305999999999999,0.68798700000000002,0.0,30.008333
29,8,2,1,0,1.0287740000000001,0.73238899999999996,0.0,30.008333
29,2,3,0,0,0.63161299999999998,0.61334,1.3,14.175000000000001
29,8,3,1,0,0.43759700000000001,0.53500300000000001,2.0333329999999998,13.008333
29,2,4,0,0,0.98943899999999996,0.69711800000000002,0.0,30.008333
29,8,4,1,0,0.69977500000000004,0.63072600000000001,0.0,30.008333
29,2,5,0,0,1.106911,0.73744200000000004,0.0,30.008333
29,8,5,1,0,0.96874700000000002,0.75913799999999998,0.40000000000000002,25.424999
29,3,1,0,0,1.233382,0.78389799999999998,0.0,30.008333
29,9,1,1,0,0.46884599999999998,0.61675100000000005,6.4000000000000004,15.875
29,3,2,0,0,0.677203,0.60568500000000003,0.0,30.008333
29,9,2,1,0,0.71864899999999998,0.65531700000000004,0.0,30.008333
29,3,3,0,0,0.81936600000000004,0.65213900000000002,0.48333300000000001,25.475000000000001
29,9,3,1,0,0.76472700000000005,0.69633199999999995,1.5833330000000001,23.358333999999999
29,3,4,0,0,0.77856599999999998,0.655443,0.38333299999999998,23.225000000000001
29,9,4,1,0,0.57145299999999999,0.60015700000000005,1.7,23.808332
29,3,5,0,0,0.92428600000000005,0.67745999999999995,0.0,30.008333
29,9,5,1,0,0.99229000000000001,0.75036099999999994,0.0,30.008333
29,4,1,0,0,0.78045900000000001,0.63151800000000002,0.20000000000000001,24.258333
29,10,1,1,0,0.72279700000000002,0.71774099999999996,2.6833330000000002,20.508333
29,4,2,0,0,0.66880399999999995,0.59757099999999996,0.29999999999999999,6.125
29,10,2,1,0,0.65101299999999995,0.684002,2.7166670000000002,22.858333999999999
29,4,3,0,0,0.66920100000000005,0.60680500000000004,0.0,30.008333
29,10,3,1,0,0.77555499999999999,0.68105400000000005,0.51666699999999999,26.208334000000001
29,4,4,0,0,0.57379100000000005,0.56996899999999995,0.25,6.9083329999999998
29,10,4,1,0,0.47736000000000001,0.56261000000000005,1.9166669999999999,15.491667
29,4,5,0,0,0.89325100000000002,0.66912799999999995,0.0,30.008333
29,10,5,1,0,0.75045799999999996,0.66888599999999998,0.016667000000000001,18.725000000000001
29,5,1,0,0,0.84772400000000003,0.65856300000000001,0.16666700000000001,24.424999
29,11,1,1,0,0.70959799999999995,0.69782999999999995,3.8333330000000001,22.858333999999999
29,5,2,0,0,0.65470899999999999,0.59745999999999999,0.050000000000000003,16.341667000000001
29,11,2,1,0,1.091648,0.75185999999999997,0.0,30.008333
29,5,3,0,0,0.64758599999999999,0.59903899999999999,0.0,30.008333
29,11,3,1,0,0.69067400000000001,0.64941400000000005,1.45,23.075001
29,5,4,0,0,0.53456599999999999,0.55902600000000002,0.63333300000000003,4.7083329999999997
29,11,4,1,0,0.62958099999999995,0.64711099999999999,3.5666669999999998,20.524999999999999
29,5,5,0,0,0.65042199999999994,0.59204900000000005,0.0,30.008333
29,11,5,1,0,0.57999400000000001,0.62446800000000002,1.233333,17.308332
29,6,1,0,0,1.007681,0.70677000000000001,0.0,30.008333
29,12,1,1,0,0.53439899999999996,0.62728700000000004,3.2000000000000002,18.075001
29,6,2,0,0,0.90493199999999996,0.666242,0.0,30.008333
29,12,2,1,0,0.730043,0.67245500000000002,0.14999999999999999,19.274999999999999
29,6,3,0,0,0.62541199999999997,0.59029100000000001,0.31666699999999998,7.2916670000000003
29,12,3,1,0,0.70799299999999998,0.66681800000000002,0.65000000000000002,28.891666000000001
29,6,4,0,0,0.61081399999999997,0.58541399999999999,0.0,30.008333
29,12,4,1,0,0.48004599999999997,0.62084700000000004,3.6333329999999999,13.858333999999999
29,6,5,0,0,0.63912800000000003,0.59573100000000001,0.81666700000000003,11.008333
29,12,5,1,0,0.44109199999999998,0.56840000000000002,3.5666669999999998,11.725
30,7,1,0,1,0.85811700000000002,0.68430999999999997,0.0,30.008333
30,1,1,1,1,0.42064200000000002,0.54991299999999999,1.2166669999999999,7.8416670000000002
30,7,2,0,1,0.651335,0.60287100000000005,0.0,30.008333
30,1,2,1,1,0.29150999999999999,0.48126099999999999,2.7000000000000002,9.0250000000000004
30,7,3,0,1,0.70694999999999997,0.64779500000000001,0.25,16.924999
30,1,3,1,1,0.86392800000000003,0.74974399999999997,0.78333299999999995,22.491667
30,7,4,0,1,0.64091799999999999,0.60479799999999995,0.20000000000000001,27.674999
30,1,4,1,1,1.2790969999999999,0.86010399999999998,0.0,30.008333
30,7,5,0,1,0.63365199999999999,0.61280800000000002,0.83333299999999999,15.574999999999999
30,1,5,1,1,0.862259,0.72093499999999999,0.13333300000000001,23.491667
30,8,1,0,1,0.60370800000000002,0.58953199999999994,0.066667000000000004,25.375
30,2,1,1,1,1.2609440000000001,0.83337000000000006,0.0,30.008333
30,8,2,0,1,0.58867999999999998,0.58843400000000001,0.14999999999999999,28.741667
30,2,2,1,1,1.0132429999999999,0.77638399999999996,0.0,30.008333
30,8,3,0,1,0.54495700000000002,0.57095700000000005,0.033333000000000002,22.075001
30,2,3,1,1,0.68562199999999995,0.66938799999999998,1.3500000000000001,20.875
30,8,4,0,1,0.79011900000000002,0.64276999999999995,0.0,30.008333
30,2,4,1,1,1.5062770000000001,0.90728500000000001,0.0,30.008333
30,8,5,0,1,0.58449399999999996,0.58364700000000003,0.0,30.008333
30,2,5,1,1,0.92347000000000001,0.72661600000000004,0.0,30.008333
30,9,1,0,1,0.59260500000000005,0.59037399999999995,0.23333300000000001,18.658332999999999
30,3,1,1,1,0.76950499999999999,0.70061700000000005,0.0,30.008333
30,9,2,0,1,0.54100099999999995,0.55279400000000001,0.0,30.008333
30,3,2,1,1,1.009652,0.74863500000000005,0.0,30.008333
30,9,3,0,1,0.48586600000000002,0.54181299999999999,0.45000000000000001,3.7916669999999999
30,3,3,1,1,0.72091700000000003,0.67694600000000005,1.9166669999999999,26.225000000000001
30,9,4,0,1,0.421817,0.52795099999999995,0.78333299999999995,11.691667000000001
30,3,4,1,1,0.62712999999999997,0.68816200000000005,4.9000000000000004,20.225000000000001
30,9,5,0,1,0.52579600000000004,0.55459700000000001,0.78333299999999995,21.158332999999999
30,3,5,1,1,0.91991599999999996,0.76082300000000003,0.0,30.008333
30,10,1,0,1,0.52401200000000003,0.55456700000000003,0.29999999999999999,28.524999999999999
30,4,1,1,1,0.56953699999999996,0.64812700000000001,1.8500000000000001,13.525
30,10,2,0,1,0.56917700000000004,0.59954700000000005,0.58333299999999999,23.341667000000001
30,4,2,1,1,0.66555900000000001,0.66376000000000002,1.683333,21.375
30,10,3,0,1,0.67099699999999995,0.61127399999999998,0.0,30.008333
30,4,3,1,1,1.1081700000000001,0.77157799999999999,0.0,30.008333
30,10,4,0,1,0.59479499999999996,0.57805399999999996,0.0,30.008333
30,4,4,1,1,1.1674880000000001,0.81647700000000001,0.183333,28.658332999999999
30,10,5,0,1,0.57805200000000001,0.59974400000000005,0.59999999999999998,17.491667
30,4,5,1,1,0.92097099999999998,0.73562799999999995,0.0,30.008333
30,11,1,0,1,0.59755800000000003,0.58987400000000001,0.0,30.008333
30,5,1,1,1,1.209927,0.83719100000000002,0.0,30.008333
30,11,2,0,1,0.62468800000000002,0.58687299999999998,0.0,30.008333
30,5,2,1,1,0.60186300000000004,0.67524399999999996,3.7000000000000002,19.274999999999999
30,11,3,0,1,0.65474299999999996,0.60746699999999998,0.0,30.008333
30,5,3,1,1,1.08487,0.78721699999999994,0.066667000000000004,27.674999
30,11,4,0,1,0.73339100000000002,0.63667200000000002,0.0,30.008333
30,5,4,1,1,0.88241999999999998,0.76079300000000005,1.2,24.158332999999999
30,11,5,0,1,0.75011399999999995,0.62863999999999998,0.0,30.008333
30,5,5,1,1,1.39564,0.87143199999999998,0.0,30.008333
30,12,1,0,1,0.57081999999999999,0.57788099999999998,0.0,30.008333
30,6,1,1,1,1.033245,0.77593500000000004,0.25,25.891666000000001
30,12,2,0,1,0.43852099999999999,0.52212800000000004,0.53333299999999995,3.8083330000000002
30,6,2,1,1,1.274607,0.85981099999999999,0.0,30.008333
30,12,3,0,1,0.42606100000000002,0.52588299999999999,2.0666669999999998,27.274999999999999
30,6,3,1,1,0.689442,0.68509399999999998,3.1333329999999999,21.791665999999999
30,12,4,0,1,0.70376499999999997,0.62539400000000001,0.0,30.008333
30,6,4,1,1,1.317866,0.80964100000000006,0.0,30.008333
30,12,5,0,1,0.50990599999999997,0.56137400000000004,0.76666699999999999,7.1583329999999998
30,6,5,1,1,1.503309,0.91071999999999997,0.0,30.008333
31,7,1,0,1,0.62839100000000003,0.60501799999999994,0.0,30.008333
31,1,1,1,1,0.47940700000000003,0.57294400000000001,0.61666699999999997,22.008333
31,7,2,0,1,0.801203,0.64643899999999999,0.0,30.008333
31,1,2,1,1,0.40862300000000001,0.55199500000000001,1.483333,8.7083329999999997
31,7,3,0,1,0.58104500000000003,0.56862900000000005,0.0,30.008333
31,1,3,1,1,0.52900599999999998,0.66098599999999996,2.983333,20.741667
31,7,4,0,1,0.62360899999999997,0.58874700000000002,0.10000000000000001,8.1916670000000007
31,1,4,1,1,0.49781900000000001,0.58610300000000004,1.8,13.458333
31,7,5,0,1,0.55402700000000005,0.56013199999999996,0.0,30.008333
31,1,5,1,1,0.335891,0.495452,1.7,11.308332999999999
31,8,1,0,1,0.58190699999999995,0.57547700000000002,0.23333300000000001,3.7583329999999999
31,2,1,1,1,0.48947800000000002,0.59962000000000004,2.7000000000000002,16.891666000000001
31,8,2,0,1,0.63041100000000005,0.57650599999999996,0.0,30.008333
31,2,2,1,1,0.95553100000000002,0.76152600000000004,0.0,30.008333
31,8,3,0,1,0.60492699999999999,0.57630000000000003,0.0,30.008333
31,2,3,1,1,0.34812100000000001,0.54767299999999997,5.2166670000000002,16.141666000000001
31,8,4,0,1,0.70116900000000004,0.61149100000000001,0.0,30.008333
31,2,4,1,1,0.35811300000000001,0.54168400000000005,2.1833330000000002,13.791667
31,8,5,0,1,0.78217400000000004,0.63653700000000002,0.0,30.008333
31,2,5,1,1,0.469248,0.57386199999999998,0.80000000000000004,21.491667
31,9,1,0,1,0.68988300000000002,0.61472899999999997,0.0,30.008333
31,3,1,1,1,0.78970499999999999,0.743614,0.0,30.008333
31,9,2,0,1,0.64741199999999999,0.60613700000000004,0.31666699999999998,19.841667000000001
31,3,2,1,1,0.36835899999999999,0.54962699999999998,3.0666669999999998,15.775
31,9,3,0,1,0.816388,0.65551899999999996,0.050000000000000003,16.008333
31,3,3,1,1,0.64562299999999995,0.71763299999999997,4.9166670000000003,17.058332
31,9,4,0,1,0.89885099999999996,0.68357999999999997,0.0,30.008333
31,3,4,1,1,0.67401699999999998,0.68090899999999999,0.93333299999999997,18.274999999999999
31,9,5,0,1,0.52201399999999998,0.546462,0.31666699999999998,14.891666000000001
31,3,5,1,1,0.58396599999999999,0.59788399999999997,0.38333299999999998,23.158332999999999
31,10,1,0,1,0.59821899999999995,0.58157199999999998,0.65000000000000002,3.858333
31,4,1,1,1,0.55297799999999997,0.63353999999999999,1.6166670000000001,15.391666000000001
31,10,2,0,1,0.87875300000000001,0.66900899999999996,0.0,30.008333
31,4,2,1,1,0.50165400000000004,0.56446200000000002,1.016667,25.075001
31,10,3,0,1,0.52107199999999998,0.54615899999999995,0.0,30.008333
31,4,3,1,1,0.62615100000000001,0.67496100000000003,3.8666670000000001,16.908332999999999
31,10,4,0,1,0.58696999999999999,0.57152400000000003,0.0,30.008333
31,4,4,1,1,0.50522599999999995,0.57187500000000002,1.1000000000000001,12.175000000000001
31,10,5,0,1,0.50636999999999999,0.55165900000000001,0.56666700000000003,18.774999999999999
31,4,5,1,1,0.55125900000000005,0.60900299999999996,0.5,19.375
31,11,1,0,1,0.56152500000000005,0.58488600000000002,1.316667,16.958334000000001
31,5,1,1,1,0.76282399999999995,0.71443900000000005,0.69999999999999996,21.058332
31,11,2,0,1,0.90058000000000005,0.67883599999999999,0.0,30.008333
31,5,2,1,1,0.78685700000000003,0.67963700000000005,0.466667,29.424999
31,11,3,0,1,0.93717099999999998,0.70701999999999998,0.0,30.008333
31,5,3,1,1,0.66699699999999995,0.668153,1.483333,23.358333999999999
31,11,4,0,1,0.52757500000000002,0.55984500000000004,0.0,30.008333
31,5,4,1,1,0.37639,0.53106200000000003,3.766667,8.4250000000000007
31,11,5,0,1,0.56965299999999996,0.56569400000000003,0.0,30.008333
31,5,5,1,1,0.58849200000000002,0.64140299999999995,0.33333299999999999,18.341667000000001
31,12,1,0,1,0.69877900000000004,0.60382100000000005,0.0,30.008333
31,6,1,1,1,0.70529799999999998,0.69687699999999997,2.0333329999999998,20.691668
31,12,2,0,1,0.85688200000000003,0.66861000000000004,0.66666700000000001,19.825001
31,6,2,1,1,0.61680599999999997,0.63989399999999996,1.8333330000000001,16.058332
31,12,3,0,1,1.009817,0.69565699999999997,0.0,30.008333
31,6,3,1,1,1.1252819999999999,0.78604700000000005,0.16666700000000001,28.658332999999999
31,12,4,0,1,1.0759540000000001,0.73995200000000005,0.0,30.008333
31,6,4,1,1,0.63952200000000003,0.64756599999999997,1.9666669999999999,27.424999
31,12,5,0,1,0.77188000000000001,0.65149699999999999,0.69999999999999996,3.8250000000000002
31,6,5,1,1,1.08202,0.78839000000000004,0.26666699999999999,29.641666000000001
32,1,1,0,0,1.193951,0.77445799999999998,0.0,30.008333
32,7,1,1,0,0.56357599999999997,0.64891399999999999,0.71666700000000005,27.475000000000001
32,1,2,0,0,1.3571329999999999,0.82203300000000001,0.0,30.008333
32,7,2,1,0,0.36724899999999999,0.51458499999999996,2.3166669999999998,19.941668
32,1,3,0,0,0.71387999999999996,0.64046099999999995,0.0,30.008333
32,7,3,1,0,1.032845,0.81539200000000001,0.69999999999999996,23.424999
32,1,4,0,0,0.92060699999999995,0.68858799999999998,0.0,30.008333
32,7,4,1,0,0.51475499999999996,0.58817799999999998,1.816667,15.225
32,1,5,0,0,0.62421499999999996,0.58356799999999998,0.0,30.008333
32,7,5,1,0,0.49376700000000001,0.56452500000000005,1.016667,16.291665999999999
32,2,1,0,0,0.52725500000000003,0.56129600000000002,0.0,30.008333
32,8,1,1,0,0.620923,0.62907400000000002,1.5,18.475000000000001
32,2,2,0,0,0.96736,0.72062300000000001,0.0,30.008333
32,8,2,1,0,0.56607399999999997,0.58631299999999997,0.45000000000000001,19.008333
32,2,3,0,0,0.97904999999999998,0.72442200000000001,0.283333,7.375
32,8,3,1,0,0.71238299999999999,0.67361199999999999,1.316667,22.274999999999999
32,2,4,0,0,0.94916599999999995,0.68948699999999996,0.0,30.008333
32,8,4,1,0,0.54005199999999998,0.59146399999999999,1.316667,14.608333999999999
32,2,5,0,0,0.95802100000000001,0.71700699999999995,0.0,30.008333
32,8,5,1,0,0.51562600000000003,0.58866700000000005,3.1333329999999999,15.824999999999999
32,3,1,0,0,0.830121,0.66798999999999997,0.0,30.008333
32,9,1,1,0,1.0432380000000001,0.71865999999999997,0.0,30.008333
32,3,2,0,0,0.71448100000000003,0.62613399999999997,0.0,30.008333
32,9,2,1,0,0.57961200000000002,0.59507100000000002,0.69999999999999996,20.325001
32,3,3,0,0,1.0855669999999999,0.74335200000000001,0.0,30.008333
32,9,3,1,0,0.77966599999999997,0.69308000000000003,0.0,30.008333
32,3,4,0,0,0.61748000000000003,0.58223499999999995,0.25,8.8249999999999993
32,9,4,1,0,0.64074799999999998,0.63749500000000003,2.1000000000000001,21.808332
32,3,5,0,0,0.55476099999999995,0.56536600000000004,0.183333,29.774999999999999
32,9,5,1,0,0.712785,0.65704099999999999,0.45000000000000001,22.891666000000001
32,4,1,0,0,1.0137620000000001,0.73799099999999995,0.0,30.008333
32,10,1,1,0,1.074692,0.71910200000000002,0.0,30.008333
32,4,2,0,0,0.71566399999999997,0.62530300000000005,0.0,30.008333
32,10,2,1,0,1.027944,0.71258999999999995,0.0,30.008333
32,4,3,0,0,0.89137200000000005,0.68735800000000002,0.0,30.008333
32,10,3,1,0,0.83446399999999998,0.69919799999999999,0.96666700000000005,23.758333
32,4,4,0,0,0.57708300000000001,0.57201000000000002,0.050000000000000003,12.341666
32,10,4,1,0,0.73364200000000002,0.65501399999999999,3.2833329999999998,24.875
32,4,5,0,0,1.001266,0.72194700000000001,0.0,30.008333
32,10,5,1,0,0.54737599999999997,0.584704,2.5499999999999998,18.375
32,5,1,0,0,0.90322499999999994,0.69584400000000002,0.083333000000000004,10.875
32,11,1,1,0,0.98758999999999997,0.75133099999999997,0.0,30.008333
32,5,2,0,0,0.53683899999999996,0.54361999999999999,0.0,30.008333
32,11,2,1,0,0.72976700000000005,0.67782900000000001,2.4333330000000002,22.875
32,5,3,0,0,0.64043799999999995,0.59455499999999994,0.25,24.908332999999999
32,11,3,1,0,0.78435299999999997,0.68139700000000003,0.016667000000000001,25.424999
32,5,4,0,0,0.883212,0.699901,0.59999999999999998,21.375
32,11,4,1,0,0.78242199999999995,0.69337000000000004,0.76666699999999999,22.674999
32,5,5,0,0,0.63266500000000003,0.58396499999999996,0.0,30.008333
32,11,5,1,0,0.781115,0.67268600000000001,0.216667,21.608333999999999
32,6,1,0,0,0.92281199999999997,0.65858099999999997,0.0,30.008333
32,12,1,1,0,1.0356780000000001,0.74614199999999997,0.0,30.008333
32,6,2,0,0,0.43327399999999999,0.53079200000000004,1.5833330000000001,19.041665999999999
32,12,2,1,0,0.98005600000000004,0.75809499999999996,1.3,28.625
32,6,3,0,0,0.90535100000000002,0.68863200000000002,0.0,30.008333
32,12,3,1,0,0.97598200000000002,0.73072999999999999,0.68333299999999997,29.075001
32,6,4,0,0,0.43831399999999998,0.51960200000000001,0.0,30.008333
32,12,4,1,0,0.81192500000000001,0.693438,1.8,23.975000000000001
32,6,5,0,0,1.0061599999999999,0.71263399999999999,0.0,30.008333
32,12,5,1,0,0.77502499999999996,0.66930400000000001,0.050000000000000003,29.975000000000001
33,7,1,0,1,1.036862,0.72132799999999997,0.0,30.008333
33,1,1,1,1,0.49001499999999998,0.620363,1.516667,11.558332999999999
33,7,2,0,1,1.2375339999999999,0.79174999999999995,0.0,30.008333
33,1,2,1,1,0.55431200000000003,0.57978300000000005,1.1333329999999999,21.125
33,7,3,0,1,0.71595299999999995,0.621672,0.0,30.008333
33,1,3,1,1,0.56670799999999999,0.59156200000000003,0.34999999999999998,23.225000000000001
33,7,4,0,1,1.2252289999999999,0.80308999999999997,0.0,30.008333
33,1,4,1,1,0.433257,0.56702399999999997,2.3999999999999999,17.141666000000001
33,7,5,0,1,0.823299,0.677589,0.0,30.008333
33,1,5,1,1,0.33703,0.50616000000000005,3.233333,13.725
33,8,1,0,1,0.65756300000000001,0.61085699999999998,0.0,30.008333
33,2,1,1,1,0.36345899999999998,0.521949,3.7000000000000002,9.3916660000000007
33,8,2,0,1,0.60950800000000005,0.59894499999999995,0.0,30.008333
33,2,2,1,1,0.61712500000000003,0.65133399999999997,0.5,19.075001
33,8,3,0,1,1.115202,0.77342500000000003,0.0,30.008333
33,2,3,1,1,1.1688559999999999,0.78419000000000005,0.0,30.008333
33,8,4,0,1,0.58359899999999998,0.59287699999999999,0.0,30.008333
33,2,4,1,1,0.71564000000000005,0.64912199999999998,0.58333299999999999,21.825001
33,8,5,0,1,0.94576199999999999,0.70267500000000005,0.0,30.008333
33,2,5,1,1,0.38209900000000002,0.55056099999999997,3.7999999999999998,13.475
33,9,1,0,1,1.068524,0.75480400000000003,0.0,30.008333
33,3,1,1,1,0.426927,0.55730299999999999,1.9666669999999999,15.591666
33,9,2,0,1,0.93005400000000005,0.68345500000000003,0.016667000000000001,28.024999999999999
33,3,2,1,1,0.55377100000000001,0.63913500000000001,1.6000000000000001,25.758333
33,9,3,0,1,1.111073,0.76397700000000002,0.0,30.008333
33,3,3,1,1,0.45373200000000002,0.54069599999999995,1.8,6.141667
33,9,4,0,1,1.300772,0.81520199999999998,0.0,30.008333
33,3,4,1,1,0.38259799999999999,0.52215500000000004,0.93333299999999997,16.125
33,9,5,0,1,0.78768899999999997,0.64439999999999997,0.0,30.008333
33,3,5,1,1,0.33366400000000002,0.50056500000000004,3.233333,7.8250000000000002
33,10,1,0,1,0.95030099999999995,0.70558600000000005,0.0,30.008333
33,4,1,1,1,0.40724700000000003,0.54198400000000002,1.6499999999999999,21.341667000000001
33,10,2,0,1,0.82434799999999997,0.66280399999999995,0.0,30.008333
33,4,2,1,1,0.393318,0.51761100000000004,1.733333,7.875
33,10,3,0,1,1.053803,0.76237900000000003,0.0,30.008333
33,4,3,1,1,0.444243,0.53196100000000002,1.4666669999999999,11.208333
33,10,4,0,1,0.68718599999999996,0.61682999999999999,0.0,30.008333
33,4,4,1,1,0.42709900000000001,0.53886999999999996,2.766667,15.008333
33,10,5,0,1,1.005117,0.74398500000000001,0.0,30.008333
33,4,5,1,1,0.63418799999999997,0.61014199999999996,0.5,19.524999999999999
33,11,1,0,1,0.68536799999999998,0.62263500000000005,0.69999999999999996,16.758333
33,5,1,1,1,0.72774099999999997,0.70119600000000004,0.45000000000000001,26.475000000000001
33,11,2,0,1,0.91766999999999999,0.693075,0.083333000000000004,21.024999999999999
33,5,2,1,1,0.704569,0.65169999999999995,0.69999999999999996,21.125
33,11,3,0,1,1.323877,0.82764899999999997,0.0,30.008333
